city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
Санкт-Петербург,1952846,70000,full,fullDay,between3And6,,20.287 20.49
Ковров,29413,29998,full,fullDay,noExperience,,29.556 29.495 21.176 21.17 21.564
Одинцово,104309,47000,full,flyInFlyOut,noExperience,,29.556 29.495 29.545 15.237 21.564 20.49
unknown,3051276,50000,full,fullDay,noExperience,,21.176 21.69 21.136 15.308 15.389 17.149
unknown,2284658,25000,full,fullDay,between1And3,,17.302 17.256 17.324 17.535 17.52 17.441
Алматы,1889118,150000,full,fullDay,between3And6,,20.527 20.528
unknown,2179925,50000,full,fullDay,between1And3,,18.129
Ижевск,74259,25000,full,fullDay,between3And6,,18.142
unknown,2746,18500,full,shift,noExperience,,17.256 17.324 17.231 17.535 17.24 17.52
Санкт-Петербург,3369307,40000,full,fullDay,between3And6,,29.514
Москва,543697,120000,full,fullDay,between3And6,,2.434 2.1 2.342 2.343 2.344 2.425
unknown,2284658,25000,full,fullDay,between1And3,,17.302 17.256 17.324 17.535 17.52 17.441
Санкт-Петербург,803588,40000,full,fullDay,moreThan6,,18.129
unknown,769910,80000,full,flyInFlyOut,between1And3,,20.287 20.484
Воронеж,173984,17000,full,fullDay,noExperience,,4.47 4.338 17.196 17.149 15.389 15.73
Новосибирск,641905,18000,full,fullDay,noExperience,,29.541
Минск,758498,700,full,shift,noExperience,,29.556 29.495 17.231 17.535
unknown,16962,50000,full,fullDay,between1And3,,17.397 17.417 17.242 17.306 17.196 17.486
unknown,736633,35000,full,fullDay,noExperience,,29.495
Воронеж,173984,25000,full,fullDay,noExperience,,17.302 17.256 17.242 17.183
Минск,2281569,1500,full,fullDay,between1And3,,29.551
unknown,2746,18000,full,shift,between1And3,,17.256 17.306 17.196 17.231 17.24 17.52
unknown,2176439,50000,full,fullDay,between1And3,,17.334 17.417 20.526 20.287 20.83
unknown,3051276,50000,full,fullDay,noExperience,,21.176 21.69 21.136 15.308 15.389 17.149
Воронеж,4934,31000,full,fullDay,noExperience,,17.149 17.183 17.538 15.389
Воронеж,2206,20000,full,fullDay,between1And3,,4.332
unknown,2746,18000,full,shift,between1And3,,17.256 17.306 17.196 17.231 17.24 17.52
unknown,3282122,49700,full,fullDay,between1And3,,2.43 2.335 5.42
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
unknown,76377,78000,full,flyInFlyOut,between1And3,,20.287 20.49 10.258 10.54
Иркутск,1074760,30000,full,fullDay,between1And3,,17.242 17.306 17.196 17.149
unknown,1328772,93000,full,flyInFlyOut,between1And3,,10.191 10.47
unknown,1276,27100,full,flexible,noExperience,,17.256 17.231
Петергоф,165801,40000,full,fullDay,noExperience,,20.573 20.2
unknown,1000852,19000,full,fullDay,noExperience,,17.302 17.231 29.495
Красноярск,3484703,60000,full,fullDay,noExperience,,17.417
unknown,2746,18000,full,shift,between1And3,,17.256 17.306 17.196 17.231 17.24 17.52
unknown,1031674,850,full,fullDay,noExperience,,21.563 21.564
unknown,3856753,300,full,fullDay,noExperience,,29.556 29.517
unknown,1000852,18000,full,fullDay,noExperience,,17.256 17.183 17.535 17.52
unknown,3720778,30000,full,fullDay,noExperience,,1.27 1.273 1.89
Новокуйбышевск,2107962,25000,full,shift,between1And3,,13.155
Санкт-Петербург,3246618,45000,full,shift,between1And3,,18.142 18.373 18.265
Новокузнецк,2783909,35000,full,fullDay,between1And3,,18.142
Новокуйбышевск,2107962,25000,full,shift,between1And3,,13.155
Челябинск,3730991,30000,full,fullDay,noExperience,,7.566
Новокуйбышевск,2107962,45000,full,shift,between1And3,,13.131
Гомель,1179933,600,full,fullDay,noExperience,,21.176 21.17 21.292 21.53 21.136 21.506
Санкт-Петербург,4340260,30000,full,fullDay,between1And3,,22.491
Санкт-Петербург,3246618,40000,full,fullDay,between1And3,,18.142 18.373 18.153 20.287
Москва,4461126,70000,full,fullDay,between1And3,,20.396 20.49 29.56 29.515 29.581
Алматы,888470,150000,full,fullDay,between3And6,,6.336
Коломна,3435972,20000,part,flexible,between3And6,,29.549
Курск,2748,17490,full,fullDay,between1And3,,29.56 29.515 29.552
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
unknown,2735629,20000,full,shift,noExperience,,8.461 8.202
Новокузнецк,2783909,40000,full,fullDay,between1And3,,18.142
Санкт-Петербург,1060517,90000,full,shift,noExperience,,13.131
unknown,4031,18000,full,shift,noExperience,,29.495
,143301,60000,full,shift,between1And3,,17.59
г Анапа,1942330,18000,full,shift,noExperience,,17.256
ст-ца Натухаевская,1942330,16000,full,shift,noExperience,,17.256
Архангельск,56171,27000,full,shift,noExperience,,17.231
Симферополь,2476133,30000,full,shift,between1And3,,13.22 13.578
Минск,1540545,500,part,flexible,noExperience,,8.461 26.414 17.358
Санкт-Петербург,2574256,45000,full,fullDay,between3And6,,21.17 21.482 21.506
Москва,720373,40000,full,shift,noExperience,,5.177 5.106 1.211 12.5 15.391
станица Благовещенская,2945589,45000,full,shift,between3And6,,22.248
unknown,88787,43000,full,fullDay,between1And3,,2.43
Ростов-на-Дону,3276099,20000,full,fullDay,between1And3,,18.143 18.13 18.568
,1205664,35000,full,fullDay,between1And3,,18.129
г Московский,1942336,30000,full,fullDay,noExperience,,17.256 17.231 17.535 17.24 17.52 2.102
село Павловская Слобода,1942336,30000,full,shift,noExperience,,17.256 17.231 17.535 17.24 17.52 2.102
деревня Новинки,1942336,34000,full,fullDay,between1And3,,17.256 17.535 17.24 17.52 12.18 15.391
unknown,1032789,1000,full,fullDay,between3And6,,17.572 17.242 17.196 17.149 17.152
Йошкар-Ола,1551249,24000,full,fullDay,between1And3,,2.164
Йошкар-Ола,1551249,14000,full,fullDay,between1And3,,2.164
Йошкар-Ола,1551249,12000,full,fullDay,between1And3,,2.164
Йошкар-Ола,1551249,14000,full,fullDay,noExperience,,23.165
Йошкар-Ола,1551249,16000,full,fullDay,between3And6,,23.477 23.165 23.311
Йошкар-Ола,1551249,18000,full,fullDay,between3And6,,23.477 23.165 23.311
Йошкар-Ола,1551249,12000,full,fullDay,between1And3,,2.164
unknown,35400,50000,full,fullDay,noExperience,,23.479 17.242 17.149 19.19 20.2 20.7
unknown,898016,150000,full,fullDay,moreThan6,,20.287
unknown,1148016,90000,full,flexible,noExperience,,17.334 17.256 17.242 17.52
unknown,1148016,80000,full,fullDay,between1And3,,29.516
Энгельс,733343,35500,full,fullDay,between1And3,,21.275
unknown,88787,22000,full,fullDay,noExperience,,29.56
unknown,3020834,35000,full,fullDay,between1And3,,17.256
Новосибирск,50233,30000,full,shift,noExperience,,29.556 29.495 29.545 15.237 21.563 21.564
Белгород,1230262,35000,full,fullDay,between1And3,,18.118 18.73 18.297
Челябинск,1207544,1400,part,flexible,between1And3,,17.256 17.66 17.196 17.231 17.24 3.151
unknown,1207544,2000,part,flexible,between1And3,,17.256 17.66 17.196 17.231 17.24 3.151
Иркутск,1207544,2000,part,flexible,between1And3,,17.256 17.66 17.196 17.231 17.24 3.151
unknown,88787,30400,full,fullDay,between1And3,,29.56
Москва,102441,35000,full,shift,between1And3,,22.491 18.208 29.512
unknown,88787,36000,full,fullDay,between1And3,,29.56
Кострома,1828471,26000,part,flexible,between3And6,,1.27 1.273 1.89
деревня Калинино,1141647,2500,full,fullDay,moreThan6,,1.221
Москва,2118407,75000,full,fullDay,moreThan6,,18.81 18.29 18.57
unknown,3465218,2000000,full,fullDay,between3And6,,21.482 4.52
Москва,102441,35000,full,fullDay,noExperience,,18.208 18.84 18.298 18.33
unknown,88787,34000,full,fullDay,between1And3,,29.56
unknown,783886,650,full,shift,between1And3,,17.256 17.52 2.102
unknown,88787,23000,full,fullDay,noExperience,,29.56
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
unknown,2738360,66000,full,flyInFlyOut,between1And3,,18.142 18.153 29.558
Ульяновск,1635434,30000,full,fullDay,between1And3,,22.329
,40951,40000,full,fullDay,between1And3,,18.142 26.437
Москва,102441,32000,full,shift,noExperience,,29.495 29.512 21.563 21.564
Комсомольск-на-Амуре,3786259,25000,full,fullDay,between1And3,,21.275
Барнаул,3409935,12000,full,shift,noExperience,,29.588
unknown,2476133,40000,full,flyInFlyOut,noExperience,,21.275 21.564
unknown,2805734,800,full,fullDay,between1And3,,22.491 22.204
unknown,3122702,700,full,fullDay,between3And6,,17.242 17.196
Могилев,758840,750,full,fullDay,noExperience,,15.93 15.288 20.573 20.233 12.97 3.148
unknown,1771924,120000,full,fullDay,between3And6,,17.397 17.256 17.324
unknown,2807353,500,full,fullDay,between3And6,,2.261 5.262
unknown,88787,18000,full,fullDay,noExperience,,29.56
Санкт-Петербург,1276,26900,full,flexible,noExperience,,17.256 17.183 17.231 17.535 17.52 3.151
unknown,55125,36000,full,fullDay,between1And3,,20.484
Воскресенск,669587,30000,full,fullDay,between1And3,,6.254 6.319 6.247 15.32 15.389 17.538
,1062084,60000,full,shift,between1And3,,13.587 13.398 13.432 13.131 14.37
unknown,88787,18000,full,fullDay,noExperience,,29.56
unknown,4643082,45000,project,remote,between1And3,,3.9
unknown,1000852,20000,full,fullDay,noExperience,,17.256 17.66 17.196 17.231 17.24 3.151
unknown,1017668,210000,full,fullDay,between3And6,,20.528 20.233
Одинцово,104309,43000,full,flyInFlyOut,noExperience,,29.556 29.541 4.494 4.181 4.374 27.497
Воскресенск,669587,30000,full,fullDay,between1And3,,6.254 6.319 6.247 15.32 4.181 17.538
Тольятти,1267716,20800,full,fullDay,between1And3,,21.12 21.481 21.53 21.136 4.181 4.278
unknown,1080705,35000,full,shift,between1And3,,7.14 7.222 17.15 21.74
Екатеринбург,880522,25000,full,fullDay,between1And3,,3.509 17.334 17.623 17.66 17.196 17.149
unknown,2353698,25000,full,fullDay,between3And6,,7.267 7.14
unknown,1080705,25000,full,shift,between1And3,,7.14 7.455 17.15 29.495 21.563 21.564
Новосибирск,3568912,35000,full,fullDay,between1And3,,20.2 20.375 3.8 3.9
unknown,88787,15000,full,fullDay,noExperience,,29.56
Санкт-Петербург,7172,21500,full,shift,noExperience,,22.491 22.175
Курск,7172,38000,full,fullDay,between1And3,,6.319 17.256
Сосновый Бор,7172,27000,full,shift,noExperience,,5.103 17.535 17.52
г. Донской Тульской области,221095,15000,full,shift,noExperience,,29.541
Тольятти,7172,19000,full,shift,noExperience,,17.256 17.535 17.52
Казань,7172,26000,full,shift,between1And3,,17.256 17.231 17.535
Минск,983032,850,full,fullDay,between3And6,,2.43
рабочий поселок Первомайский,1367454,40000,full,fullDay,between1And3,,17.306
unknown,1080705,20000,full,shift,noExperience,,17.59 17.15 17.256 17.52 7.14 7.222
unknown,2476133,40000,full,flyInFlyOut,noExperience,,21.275 21.564
Санкт-Петербург,4262148,50000,full,fullDay,between3And6,,5.219 17.623 17.242 17.538 26.416 18.73
unknown,88787,15000,full,fullDay,noExperience,,29.56
Воскресенск,669587,30000,full,fullDay,between1And3,,6.254 6.319 6.247 4.181 15.389 17.538
Воскресенск,669587,30000,full,fullDay,between1And3,,6.319 6.247 15.32 15.389 4.181 17.538
Пермь,979878,50000,full,fullDay,moreThan6,,21.17 21.482
Минск,1205726,800,full,fullDay,between1And3,,29.545
unknown,3932259,50000,full,fullDay,between1And3,,29.51
unknown,750097,150000,full,fullDay,between3And6,,2.43 2.33 2.343 5.34
Тюмень,1013600,60000,full,flexible,between1And3,,10.191 20.287
Казань,1496365,31000,full,fullDay,between1And3,,20.445
Новосибирск,2518189,55000,full,fullDay,between3And6,,18.348 18.142 18.19 18.81 18.568
Ташкент,3676171,3000000,full,fullDay,noExperience,,13.128 13.131 13.229 13.438 13.489 13.537
